model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.87,0.869,0.866,0.865,0.149,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,5,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.869,0.869,0.866,0.866,0.012,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.86,0.858,0.865,0.863,0.13601,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.859,0.859,0.865,0.865,0.02596,6,2,25976,25,3037688,3172.1215,1848.79686
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1000,0,0.873,0.873,0.864,0.863,0.17259,6,2,25976,26,3037688,3172.1215,1848.79686
Random Forest ,gini,1,15,log2,0.0,70,0,0,0,0,0.0,0,0,0.861,0.859,0.864,0.862,0.206,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,5,12,log2,0.0,0,0,0,0,0,0.0,0,0,0.863,0.863,0.864,0.864,0.01397,6,2,25976,25,3037688,3172.1215,1848.79686
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,1700,0,0.874,0.874,0.863,0.863,0.20969,6,2,25976,26,3037688,3172.1215,1848.79686
Random Forest ,gini,1,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.864,0.862,0.862,0.86,0.13496,6,2,25976,25,3037688,3172.1215,1848.79686
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.86,0.859,0.862,0.862,0.01655,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.856,0.854,0.861,0.859,0.17001,6,2,25976,25,3037688,3172.1215,1848.79686
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.9,350,0,0.875,0.875,0.861,0.861,0.20499,6,2,25976,26,3037688,3172.1215,1848.79686
Random Forest ,gini,2,19,log2,0.0,70,0,0,0,0,0.0,0,0,0.859,0.858,0.86,0.858,0.255,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,7,,0.0,0,0,0,0,0,0.0,0,0,0.86,0.86,0.86,0.86,0.02693,6,2,25976,25,3037688,3172.1215,1848.79686
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.1,1250,0,0.876,0.875,0.858,0.858,0.31463,6,2,25976,26,3037688,3172.1215,1848.79686
Decision Tree,gini,2,2,,0.0,0,0,0,0,0,0.0,0,0,0.861,0.861,0.858,0.857,0.02792,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.858,0.856,0.857,0.855,0.154,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,5,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.854,0.852,0.856,0.854,0.221,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.85,0.848,0.855,0.853,0.18099,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,10,,0.0,0,0,0,0,0,0.0,0,0,0.862,0.862,0.853,0.853,0.02796,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,5,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.854,0.853,0.852,0.851,0.01297,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,3,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.856,0.856,0.851,0.852,0.00901,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,4,13,log2,0.0,0,0,0,0,0,0.0,0,0,0.853,0.853,0.85,0.851,0.01296,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,9,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.855,0.853,0.85,0.848,0.38001,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,17,auto,0.0,0,0,0,0,0,0.0,0,0,0.85,0.849,0.849,0.849,0.00998,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.841,0.84,0.848,0.847,0.00598,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.851,0.849,0.848,0.846,0.185,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,3,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.847,0.845,0.847,0.845,0.00897,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.849,0.847,0.847,0.845,0.13438,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,12,log2,0.0,0,0,0,0,0,0.0,0,0,0.846,0.847,0.846,0.847,0.00897,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.844,0.841,0.846,0.843,0.13899,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.848,0.848,0.844,0.844,0.00798,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,19,log2,0.0,90,0,0,0,0,0.0,0,0,0.847,0.845,0.844,0.842,0.283,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,13,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.853,0.85,0.843,0.84,0.221,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,13,log2,0.0,0,0,0,0,0,0.0,0,0,0.842,0.841,0.843,0.842,0.00898,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.845,0.842,0.842,0.839,0.17807,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,3,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.845,0.844,0.842,0.842,0.00702,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.848,0.845,0.841,0.838,0.187,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,3,16,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.831,0.83,0.84,0.84,0.00997,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.843,0.842,0.839,0.837,0.00502,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,11,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.841,0.838,0.838,0.835,0.21802,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.84,0.838,0.838,0.836,0.01199,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,7,log2,0.0,110,0,0,0,0,0.0,0,0,0.838,0.834,0.837,0.833,0.398,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,4,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.838,0.838,0.836,0.836,0.00997,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,11,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.835,0.833,0.836,0.833,0.295,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.843,0.842,0.834,0.833,0.233,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,4,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.837,0.838,0.833,0.833,0.01197,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,5,log2,0.0,70,0,0,0,0,0.0,0,0,0.831,0.826,0.833,0.829,0.207,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.833,0.832,0.832,0.831,0.181,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.824,0.823,0.832,0.831,0.00794,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,3,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.834,0.832,0.831,0.829,0.01097,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,19,sqrt,0.0,130,0,0,0,0,0.0,0,0,0.834,0.829,0.829,0.824,0.56799,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.825,0.821,0.828,0.824,0.00698,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,13,log2,0.0,90,0,0,0,0,0.0,0,0,0.828,0.826,0.827,0.825,0.29099,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,14,auto,0.0,0,0,0,0,0,0.0,0,0,0.83,0.829,0.827,0.826,0.00898,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,4,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.829,0.829,0.825,0.825,0.01001,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.823,0.823,0.824,0.824,0.00798,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,entropy,1,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.827,0.825,0.822,0.819,0.182,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.816,0.817,0.821,0.821,0.00502,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,18,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.828,0.826,0.82,0.819,0.00798,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,3,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.815,0.809,0.817,0.811,0.01197,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.816,0.813,0.817,0.813,0.17001,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,15,auto,0.0,0,0,0,0,0,0.0,0,0,0.811,0.807,0.816,0.812,0.00595,6,2,25976,25,3037688,3172.1215,1848.79686
Random Forest ,gini,1,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.814,0.81,0.815,0.812,0.20401,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.805,0.8,0.814,0.808,0.00797,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.817,0.816,0.812,0.811,0.01297,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,20,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.819,0.814,0.811,0.807,0.00799,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.813,0.812,0.81,0.809,0.00801,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,4,19,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.814,0.814,0.809,0.808,0.01799,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,20,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.8,0.801,0.808,0.808,0.00598,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.812,0.809,0.807,0.804,0.00899,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.798,0.797,0.805,0.804,0.00599,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,18,auto,0.0,0,0,0,0,0,0.0,0,0,0.804,0.805,0.804,0.804,0.00997,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.799,0.799,0.803,0.803,0.00698,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,8,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.803,0.803,0.802,0.801,0.00403,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,14,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.796,0.796,0.801,0.801,0.00897,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.797,0.798,0.8,0.8,0.00598,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.78,0.78,0.798,0.799,0.00399,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.787,0.787,0.795,0.795,0.00897,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,1,10,,0.0,0,0,0,0,0,0.0,0,0,0.781,0.782,0.793,0.794,0.01895,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,10,,0.0,0,0,0,0,0,0.0,0,0,0.782,0.783,0.788,0.789,0.014,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.783,0.784,0.786,0.787,0.01496,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.784,0.785,0.782,0.783,0.01499,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,5,,0.0,0,0,0,0,0,0.0,0,0,0.785,0.786,0.776,0.777,0.01496,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,17,,0.0,0,0,0,0,0,0.0,0,0,0.786,0.786,0.775,0.775,0.01496,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.772,0.767,0.774,0.77,0.00898,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.773,0.764,0.771,0.763,0.00899,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,19,log2,0.0,0,0,0,0,0,0.0,0,0,0.77,0.77,0.768,0.769,0.00602,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,20,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.762,0.759,0.767,0.766,0.00499,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.771,0.77,0.763,0.762,0.00998,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.763,0.761,0.762,0.76,0.00599,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.764,0.761,0.761,0.759,0.00498,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,16,auto,0.0,0,0,0,0,0,0.0,0,0,0.768,0.763,0.76,0.754,0.00898,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.759,0.759,0.758,0.758,0.00894,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.758,0.758,0.757,0.757,0.00898,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.747,0.748,0.754,0.755,0.00598,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,14,auto,0.0,0,0,0,0,0,0.0,0,0,0.748,0.749,0.75,0.751,0.00499,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,12,log2,0.0,0,0,0,0,0,0.0,0,0,0.749,0.75,0.746,0.747,0.00399,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.75,0.751,0.744,0.745,0.00399,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.736,0.735,0.74,0.74,0.00798,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.751,0.752,0.739,0.74,0.00499,6,2,25976,25,3037688,3172.1215,1848.79686
SVC,0,0,0,0,0.0,0,0,0,0,0,1.5,0,sigmoid,0.733,0.733,0.739,0.74,7.55878,6,2,25976,25,3037688,3172.1215,1848.79686
SVC,0,0,0,0,0.0,0,0,0,0,0,1.8,0,sigmoid,0.731,0.731,0.738,0.739,7.42405,6,2,25976,25,3037688,3172.1215,1848.79686
SVC,0,0,0,0,0.0,0,0,0,0,0,1.2,0,sigmoid,0.734,0.734,0.737,0.737,7.3633,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.731,0.727,0.735,0.731,0.00997,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,16,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.744,0.738,0.733,0.726,0.00794,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.729,0.721,0.732,0.724,0.00798,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.743,0.744,0.729,0.73,0.00801,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.721,0.702,0.728,0.709,0.00698,6,2,25976,25,3037688,3172.1215,1848.79686
SVC,0,0,0,0,0.0,0,0,0,0,0,0.8,0,sigmoid,0.737,0.737,0.727,0.727,7.33338,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,3,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.728,0.726,0.723,0.72,0.00997,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.708,0.697,0.722,0.712,0.00698,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.716,0.716,0.72,0.72,0.00798,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,20,auto,0.0,0,0,0,0,0,0.0,0,0,0.713,0.706,0.718,0.711,0.00502,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,entropy,2,15,auto,0.0,0,0,0,0,0,0.0,0,0,0.722,0.716,0.717,0.711,0.01097,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,15,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.709,0.698,0.716,0.707,0.00597,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,17,log2,0.0,0,0,0,0,0,0.0,0,0,0.705,0.701,0.714,0.71,0.00599,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.711,0.711,0.711,0.711,0.00698,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.712,0.701,0.708,0.696,0.00399,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,1,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.699,0.7,0.705,0.706,0.00303,6,2,25976,25,3037688,3172.1215,1848.79686
Decision Tree,gini,2,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.7,0.701,0.702,0.703,0.00898,6,2,25976,25,3037688,3172.1215,1848.79686
