model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,entropy,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.854,0.824,0.852,0.82,0.00199,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,gini,1,12,log2,0.0,0,0,0,0,0,0.0,0,0,0.855,0.824,0.851,0.818,0.00199,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,gini,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.867,0.834,0.849,0.814,0.00199,12,4,10129,18,810257,318.15083,184.77071
Random Forest ,gini,1,19,sqrt,0.0,290,0,0,0,0,0.0,0,0,0.873,0.829,0.848,0.798,0.71099,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,entropy,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.839,0.816,0.841,0.819,0.00299,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,entropy,1,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.84,0.816,0.839,0.82,0.00199,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,entropy,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.844,0.82,0.836,0.813,0.00204,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,entropy,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.846,0.822,0.831,0.808,0.00399,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,entropy,1,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.847,0.823,0.826,0.801,0.00199,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,gini,1,13,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.81,0.725,0.823,0.743,0.00298,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,gini,1,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.811,0.726,0.819,0.738,0.00303,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,sigmoid,0.819,0.751,0.818,0.748,1.09898,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,gini,1,20,auto,0.0,0,0,0,0,0,0.0,0,0,0.812,0.728,0.813,0.73,0.00203,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,sigmoid,0.805,0.744,0.813,0.75,0.99799,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,gini,1,16,log2,0.0,0,0,0,0,0,0.0,0,0,0.813,0.729,0.81,0.726,0.00399,12,4,10129,18,810257,318.15083,184.77071
Decision Tree,entropy,1,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.814,0.73,0.808,0.722,0.00199,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,sigmoid,0.797,0.738,0.8,0.741,0.95606,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,sigmoid,0.781,0.728,0.785,0.732,0.97391,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.1,0,sigmoid,0.774,0.724,0.782,0.726,0.92604,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.9,0,sigmoid,0.771,0.722,0.78,0.729,0.90659,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.7,0,sigmoid,0.782,0.731,0.779,0.718,0.92504,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,sigmoid,0.787,0.733,0.778,0.726,0.93702,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.0,0,sigmoid,0.772,0.722,0.777,0.729,0.91656,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.7,0,sigmoid,0.76,0.714,0.774,0.736,0.94236,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.2,0,sigmoid,0.769,0.722,0.773,0.722,0.91408,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.3,0,sigmoid,0.763,0.715,0.772,0.732,0.92734,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.9,0,sigmoid,0.77,0.723,0.769,0.718,0.93003,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,1.5,0,sigmoid,0.767,0.72,0.766,0.718,0.90857,12,4,10129,18,810257,318.15083,184.77071
SVC,0,0,0,0,0.0,0,0,0,0,0,0.8,0,sigmoid,0.783,0.732,0.76,0.701,0.89161,12,4,10129,18,810257,318.15083,184.77071
