model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,2,15,log2,0.0,170,0,0,0,0,0.0,0,0,0.891,0.84,0.862,0.799,0.38557,11,3,7999,21,840687,61.249,38.04308
Decision Tree,entropy,3,15,log2,0.0,0,0,0,0,0,0.0,0,0,0.891,0.84,0.862,0.799,0.00598,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,sigmoid,0.846,0.835,0.858,0.845,0.45678,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,sigmoid,0.851,0.837,0.857,0.849,0.47074,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.8,0,sigmoid,0.83,0.825,0.849,0.85,0.51063,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.1,0,sigmoid,0.834,0.83,0.843,0.831,0.42087,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.2,0,sigmoid,0.833,0.828,0.841,0.834,0.45079,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.9,0,sigmoid,0.825,0.822,0.84,0.84,0.41888,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,sigmoid,0.847,0.837,0.839,0.829,0.45578,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.8,0,sigmoid,0.829,0.826,0.833,0.829,0.42486,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.0,0,sigmoid,0.839,0.834,0.828,0.818,0.41988,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.7,0,sigmoid,0.843,0.837,0.822,0.816,0.45578,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.4,0,sigmoid,0.836,0.832,0.818,0.813,0.39793,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,sigmoid,0.806,0.8,0.814,0.809,0.49468,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.5,0,sigmoid,0.809,0.806,0.795,0.779,0.46476,11,3,7999,21,840687,61.249,38.04308
