model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,entropy,3,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.739,0.718,0.724,0.704,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,1,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.688,0.621,0.723,0.663,0.23,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,1,13,log2,0.0,190,0,0,0,0,0.0,0,0,0.733,0.682,0.721,0.659,0.43481,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.72,0.722,0.721,0.721,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,2,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.699,0.666,0.72,0.691,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,17,auto,0.0,0,0,0,0,0,0.0,0,0,0.751,0.748,0.719,0.714,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,12,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.68,0.653,0.718,0.694,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,2,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.728,0.732,0.716,0.718,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.719,0.698,0.715,0.698,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,2,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.705,0.68,0.713,0.685,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.694,0.678,0.712,0.695,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,1,log2,0.0,90,0,0,0,0,0.0,0,0,0.731,0.677,0.712,0.656,0.22701,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,3,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.718,0.696,0.711,0.687,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,16,auto,0.0,0,0,0,0,0,0.0,0,0,0.682,0.655,0.709,0.688,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,2,18,auto,0.0,0,0,0,0,0,0.0,0,0,0.736,0.74,0.708,0.712,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,16,log2,0.0,0,0,0,0,0,0.0,0,0,0.71,0.688,0.707,0.686,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.702,0.639,0.705,0.641,0.136,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,2,18,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.683,0.656,0.704,0.684,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.722,0.721,0.703,0.697,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,19,sqrt,0.0,190,0,0,0,0,0.0,0,0,0.684,0.614,0.702,0.631,0.44,14,3,4746,21,434125,1916870000000.0,2506854200.0
