model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.792,0.766,0.789,0.757,0.04686,10,2,14635,26,1244639,4.97856,2.03138
SVC,0,0,0,0,0.0,0,0,0,0,0,1.1,0,poly,0.825,0.804,0.789,0.764,4.63261,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,3,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.794,0.744,0.788,0.736,0.11603,10,2,14635,25,1244639,4.97856,2.03138
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.793,0.765,0.788,0.76,0.07811,10,2,14635,26,1244639,4.97856,2.03138
Decision Tree,gini,1,5,,0.0,0,0,0,0,0,0.0,0,0,0.784,0.762,0.787,0.765,0.00602,10,2,14635,25,1244639,4.97856,2.03138
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,linear,0.789,0.76,0.786,0.756,2.41753,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,7,,0.0,0,0,0,0,0,0.0,0,0,0.785,0.762,0.786,0.76,0.00598,10,2,14635,25,1244639,4.97856,2.03138
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,rbf,0.802,0.769,0.784,0.748,3.59039,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,3,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.796,0.752,0.783,0.738,0.12519,10,2,14635,25,1244639,4.97856,2.03138
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.783,0.745,0.782,0.745,3.6972,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,3,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.799,0.754,0.781,0.73,0.11988,10,2,14635,25,1244639,4.97856,2.03138
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1200,0,0.794,0.767,0.781,0.749,0.04687,10,2,14635,26,1244639,4.97856,2.03138
Random Forest ,gini,2,12,log2,0.0,50,0,0,0,0,0.0,0,0,0.776,0.706,0.78,0.712,0.10656,10,2,14635,25,1244639,4.97856,2.03138
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,950,0,0.798,0.773,0.779,0.751,0.06249,10,2,14635,26,1244639,4.97856,2.03138
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.773,0.736,0.779,0.744,0.002,10,2,14635,25,1244639,4.97856,2.03138
SVC,0,0,0,0,0.0,0,0,0,0,0,0.7,0,poly,0.818,0.795,0.779,0.749,3.76692,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.786,0.764,0.778,0.757,0.00698,10,2,14635,25,1244639,4.97856,2.03138
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,linear,0.797,0.769,0.778,0.745,2.58209,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.778,0.711,0.777,0.706,0.10871,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,20,euclidean,0,0,0.0,0,0,0.781,0.74,0.777,0.732,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,850,0,0.8,0.776,0.777,0.748,0.10935,10,2,14635,26,1244639,4.97856,2.03138
Decision Tree,gini,2,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.777,0.704,0.777,0.704,0.00399,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,12,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.779,0.714,0.776,0.709,0.10871,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,16,manhattan,0,0,0.0,0,0,0.796,0.763,0.776,0.736,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.787,0.766,0.775,0.751,0.00698,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,10,log2,0.0,50,0,0,0,0,0.0,0,0,0.772,0.7,0.775,0.703,0.13364,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,18,minkowski,0,0,0.0,0,0,0.782,0.738,0.775,0.73,0.002,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,2,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.774,0.712,0.774,0.715,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,1.6,1000,0,0.802,0.781,0.773,0.748,0.07811,10,2,14635,26,1244639,4.97856,2.03138
Decision Tree,gini,2,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.766,0.717,0.772,0.727,0.00399,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.773,0.703,0.772,0.699,0.1127,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.812,0.785,0.77,0.734,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,2,13,auto,0.0,0,0,0,0,0,0.0,0,0,0.76,0.692,0.77,0.705,0.00399,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,11,minkowski,0,0,0.0,0,0,0.795,0.77,0.769,0.742,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,2,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.788,0.765,0.769,0.745,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.774,0.703,0.769,0.699,0.1117,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.752,0.743,0.768,0.763,0.003,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.801,0.769,0.767,0.728,0.002,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.777,0.707,0.767,0.694,0.1127,10,2,14635,25,1244639,4.97856,2.03138
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.778,0.767,0.767,0.757,0.00948,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,2,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.779,0.746,0.767,0.731,0.00299,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,10,minkowski,0,0,0.0,0,0,0.794,0.759,0.766,0.724,0.00299,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,12,chebyshev,0,0,0.0,0,0,0.776,0.729,0.765,0.712,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,6,log2,0.0,70,0,0,0,0,0.0,0,0,0.744,0.635,0.764,0.661,0.11255,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.806,0.787,0.764,0.738,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.754,0.746,0.764,0.754,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,2,log2,0.0,150,0,0,0,0,0.0,0,0,0.769,0.689,0.763,0.679,0.24601,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.744,0.635,0.763,0.661,0.003,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.789,0.748,0.761,0.713,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,entropy,2,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.763,0.714,0.76,0.713,0.00499,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,6,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.745,0.636,0.76,0.656,0.1118,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,9,,0.0,0,0,0,0,0,0.0,0,0,0.745,0.636,0.759,0.656,0.00598,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.819,0.803,0.759,0.738,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,2,10,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.78,0.714,0.758,0.682,0.11964,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,14,chebyshev,0,0,0.0,0,0,0.775,0.725,0.757,0.703,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.755,0.747,0.756,0.75,0.00299,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,7,chebyshev,0,0,0.0,0,0,0.798,0.775,0.756,0.728,0.00199,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.8,0.767,0.755,0.706,0.002,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.746,0.637,0.755,0.65,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.746,0.638,0.754,0.649,0.10169,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.747,0.638,0.753,0.646,0.00698,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.799,0.765,0.753,0.704,0.002,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.808,0.777,0.752,0.709,0.00199,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,12,minkowski,0,0,0.0,0,0,0.793,0.757,0.751,0.707,0.00199,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,10,chebyshev,0,0,0.0,0,0,0.785,0.743,0.75,0.698,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.747,0.639,0.75,0.642,0.11868,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.748,0.64,0.749,0.642,0.00299,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.757,0.749,0.748,0.74,0.00299,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,7,minkowski,0,0,0.0,0,0,0.811,0.792,0.747,0.72,0.00199,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.748,0.64,0.747,0.639,0.11965,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,10,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.749,0.641,0.745,0.636,0.11192,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,11,chebyshev,0,0,0.0,0,0,0.788,0.755,0.744,0.703,0.002,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.797,0.759,0.743,0.691,0.002,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.749,0.642,0.743,0.633,0.00298,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.821,0.807,0.742,0.724,0.00199,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.827,0.813,0.74,0.715,0.002,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.75,0.643,0.74,0.63,0.002,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.75,0.643,0.739,0.628,0.11569,10,2,14635,25,1244639,4.97856,2.03138
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.751,0.644,0.736,0.624,0.00698,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,10,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.751,0.644,0.735,0.623,0.10173,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,10,log2,0.0,70,0,0,0,0,0.0,0,0,0.752,0.645,0.733,0.62,0.11178,10,2,14635,25,1244639,4.97856,2.03138
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.81,0.794,0.727,0.704,0.00203,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,4,log2,0.0,90,0,0,0,0,0.0,0,0,0.753,0.647,0.726,0.61,0.14037,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,gini,1,14,log2,0.0,230,0,0,0,0,0.0,0,0,0.754,0.648,0.724,0.608,0.35192,10,2,14635,25,1244639,4.97856,2.03138
Random Forest ,entropy,1,16,sqrt,0.0,150,0,0,0,0,0.0,0,0,0.755,0.649,0.721,0.604,0.23178,10,2,14635,25,1244639,4.97856,2.03138
